81.3891 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1440]. Using actual size
84.2194 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D8BFE79310>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001D8C1D43580>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
84.2197 	EXP 	window1: mouseVisible = True
84.2201 	EXP 	window1: mouseVisible = False
84.2201 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
84.2202 	EXP 	window1: recordFrameIntervals = False
84.3845 	EXP 	window1: recordFrameIntervals = True
84.5685 	EXP 	Screen (0) actual frame rate measured at 59.93Hz
84.5686 	EXP 	window1: recordFrameIntervals = False
86.9414 	EXP 	Created text_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Comic Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text_instr', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
86.9746 	EXP 	Created image_next = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='image_next', opacity=1.0, ori=0.0, pos=array([ 0.6, -0.4]), size=array([0.11319444, 0.06736111]), texRes=128.0, units='height', win=Window(...))
86.9750 	EXP 	window1: mouseVisible = True
86.9995 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
87.0003 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
87.0128 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
87.0142 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
87.0149 	EXP 	Created stopb = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='stopb', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
87.0155 	EXP 	Created stopl = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='stopl', opacity=1.0, ori=90.0, pos=array([-0.75,  0.  ]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
87.0162 	EXP 	Created stopr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='stopr', opacity=1.0, ori=-90.0, pos=array([0.75, 0.  ]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
87.0168 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
87.9656 	EXP 	Sound sound_1 set volume 1.000
88.0232 	EXP 	text_instr: autoDraw = True
88.0232 	EXP 	image_next: autoDraw = True
89.5340 	DATA 	Mouse: Left button down, pos=(2187,138)
89.5586 	EXP 	Imported C:/Users/carelab/Desktop/Erik/resources/Lsquare.csv as conditions, 16 conditions, 26 params
89.5609 	EXP 	Created sequence: sequential, trialTypes=16, nReps=1, seed=None
89.5617 	EXP 	New trial (rep=0, index=0): OrderedDict([('Participant1', 30), ('Participant2', 30), ('Participant3', 105), ('Participant4', 105), ('Participant5', 60), ('Participant6', 120), ('Participant7', 120), ('Participant8', 120), ('Participant9', 105), ('Participant10', 60), ('Participant11', 105), ('Participant12', 60), ('Participant13', 30), ('Participant14', 60), ('Participant15', 120), ('Participant16', 30), ('Participant17', 30), ('Participant18', 30), ('Participant19', 105), ('Participant20', 105), ('Participant21', 60), ('Participant22', 120), ('Participant23', 120), ('Participant24', 120), ('Participant25', 105), ('Participant26', 60)])
89.5841 	EXP 	text_instr: autoDraw = False
89.5841 	EXP 	image_next: autoDraw = False
89.5841 	EXP 	text_2: height = 0.05
89.5841 	EXP 	text_2: height = 0.05
89.5841 	EXP 	text_2: height = 0.05
89.5841 	EXP 	text_2: text = 30
89.5841 	EXP 	text_3: autoDraw = True
89.5841 	EXP 	text_2: autoDraw = True
89.5841 	EXP 	text_4: autoDraw = True
89.5873 	DATA 	Mouse:  Left button up, pos=(2187,138)
93.4247 	EXP 	Imported C:/Users/carelab/Desktop/Erik/resources/stroop.xlsx as conditions, 36 conditions, 4 params
93.4280 	EXP 	Created sequence: random, trialTypes=36, nReps=20, seed=None
93.4289 	EXP 	New trial (rep=0, index=0): {'word': 'BLUE', 'color': 'blue', 'correct': 'b', 'rand': 0.23256609109083048}
93.4487 	EXP 	Sound sound_1 started
93.4747 	EXP 	text_3: autoDraw = False
93.4747 	EXP 	text_2: autoDraw = False
93.4747 	EXP 	text_4: autoDraw = False
93.4747 	EXP 	text_6: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
93.4747 	EXP 	text_6: height = 0.1
93.4747 	EXP 	text_6: height = 0.1
93.4747 	EXP 	text_6: height = 0.1
93.4747 	EXP 	text_6: text = 'BLUE'
93.4747 	EXP 	text_5: autoDraw = True
93.4747 	EXP 	stopb: autoDraw = True
93.4747 	EXP 	stopl: autoDraw = True
93.4747 	EXP 	stopr: autoDraw = True
93.4747 	EXP 	text_6: autoDraw = True
93.4941 	DATA 	Keypress: space
93.6402 	EXP 	Sound sound_1 stopped
93.8101 	EXP 	Sound sound_1 set volume 1.000
93.8109 	EXP 	New trial (rep=0, index=1): OrderedDict([('Participant1', 30), ('Participant2', 105), ('Participant3', 105), ('Participant4', 60), ('Participant5', 120), ('Participant6', 120), ('Participant7', 120), ('Participant8', 105), ('Participant9', 60), ('Participant10', 105), ('Participant11', 60), ('Participant12', 30), ('Participant13', 60), ('Participant14', 120), ('Participant15', 30), ('Participant16', 30), ('Participant17', 30), ('Participant18', 105), ('Participant19', 105), ('Participant20', 60), ('Participant21', 120), ('Participant22', 120), ('Participant23', 120), ('Participant24', 105), ('Participant25', 60), ('Participant26', 105)])
93.8154 	DATA 	Keypress: space
93.8210 	EXP 	text_5: autoDraw = False
93.8210 	EXP 	stopb: autoDraw = False
93.8210 	EXP 	stopl: autoDraw = False
93.8210 	EXP 	stopr: autoDraw = False
93.8210 	EXP 	text_6: autoDraw = False
93.8210 	EXP 	text_2: height = 0.05
93.8210 	EXP 	text_2: height = 0.05
93.8210 	EXP 	text_2: height = 0.05
93.8210 	EXP 	text_2: text = 30
93.8210 	EXP 	text_3: autoDraw = True
93.8210 	EXP 	text_2: autoDraw = True
93.8210 	EXP 	text_4: autoDraw = True
94.9799 	EXP 	Imported C:/Users/carelab/Desktop/Erik/resources/stroop.xlsx as conditions, 36 conditions, 4 params
94.9815 	EXP 	Created sequence: random, trialTypes=36, nReps=20, seed=None
94.9820 	EXP 	New trial (rep=0, index=0): {'word': 'YELLOW', 'color': 'red', 'correct': 'r', 'rand': 0.09836784182231162}
94.9986 	EXP 	Sound sound_1 started
95.0165 	EXP 	text_3: autoDraw = False
95.0165 	EXP 	text_2: autoDraw = False
95.0165 	EXP 	text_4: autoDraw = False
95.0165 	EXP 	text_6: foreColor = <psychopy.colors.Color: red, alpha=1.0>
95.0165 	EXP 	text_6: height = 0.1
95.0165 	EXP 	text_6: height = 0.1
95.0165 	EXP 	text_6: height = 0.1
95.0165 	EXP 	text_6: text = 'YELLOW'
95.0165 	EXP 	text_5: autoDraw = True
95.0165 	EXP 	stopb: autoDraw = True
95.0165 	EXP 	stopl: autoDraw = True
95.0165 	EXP 	stopr: autoDraw = True
95.0165 	EXP 	text_6: autoDraw = True
95.0362 	DATA 	Keypress: space
95.1921 	EXP 	Sound sound_1 stopped
95.3701 	EXP 	Sound sound_1 set volume 1.000
95.3710 	EXP 	New trial (rep=0, index=2): OrderedDict([('Participant1', 30), ('Participant2', 30), ('Participant3', 30), ('Participant4', 105), ('Participant5', 105), ('Participant6', 60), ('Participant7', 120), ('Participant8', 120), ('Participant9', 120), ('Participant10', 105), ('Participant11', 60), ('Participant12', 105), ('Participant13', 60), ('Participant14', 30), ('Participant15', 60), ('Participant16', 120), ('Participant17', 30), ('Participant18', 30), ('Participant19', 30), ('Participant20', 105), ('Participant21', 105), ('Participant22', 60), ('Participant23', 120), ('Participant24', 120), ('Participant25', 120), ('Participant26', 105)])
95.3755 	DATA 	Keypress: space
95.3811 	EXP 	text_5: autoDraw = False
